datetime,day of week,product,quantity
2020-02-28 11:02,Fri,cheese cake,1.0
2020-02-28 11:02,Fri,caffe latte,1.0
2020-02-28 11:02,Fri,americano,1.0
2020-02-28 11:02,Fri,cacao deep,2.0
2020-02-28 11:09,Fri,croissant,1.0
2020-02-28 11:09,Fri,pain au chocolat,1.0
2020-02-28 11:09,Fri,cacao deep,1.0
2020-02-28 11:09,Fri,angbutter,2.0
2020-02-28 11:09,Fri,angbutter,2.0
2020-02-28 11:09,Fri,plain bread,1.0
2020-02-28 11:09,Fri,tiramisu croissant,1.0
2020-02-28 11:09,Fri,wiener,2.0
2020-02-28 11:13,Fri,pandoro,1.0
2020-02-28 11:13,Fri,cacao deep,1.0
2020-02-28 11:13,Fri,angbutter,2.0
2020-02-28 11:52,Fri,vanila latte,1.0
2020-02-28 11:52,Fri,plain bread,2.0
2020-02-28 11:52,Fri,jam,2.0
2020-02-28 11:54,Fri,plain bread,1.0
2020-02-28 11:54,Fri,vanila latte,1.0
2020-02-28 11:54,Fri,angbutter,1.0
2020-02-28 12:04,Fri,jam,1.0
2020-02-28 12:04,Fri,plain bread,1.0
2020-02-28 12:04,Fri,tiramisu croissant,1.0
2020-02-28 12:04,Fri,angbutter,1.0
2020-02-28 12:04,Fri,cacao deep,1.0
2020-02-28 12:10,Fri,plain bread,1.0
2020-02-28 12:10,Fri,pain au chocolat,1.0
2020-02-28 12:10,Fri,americano,3.0
2020-02-28 12:10,Fri,wiener,1.0
2020-02-28 12:28,Fri,merinque cookies,1.0
2020-02-28 12:28,Fri,americano,1.0
2020-02-28 12:28,Fri,vanila latte,4.0
2020-02-28 12:28,Fri,berry ade,1.0
2020-02-28 12:28,Fri,angbutter,2.0
2020-02-28 12:28,Fri,orange pound,2.0
2020-02-28 12:57,Fri,tiramisu croissant,1.0
2020-02-28 12:57,Fri,angbutter,2.0
2020-02-28 12:57,Fri,plain bread,1.0
2020-02-28 13:26,Fri,croissant,2.0
2020-02-28 13:26,Fri,almond croissant,2.0
2020-02-28 13:36,Fri,angbutter,2.0
2020-02-28 13:36,Fri,orange pound,1.0
2020-02-28 15:50,Fri,angbutter,1.0
2020-02-28 15:50,Fri,merinque cookies,1.0
2020-02-28 15:50,Fri,wiener,1.0
2020-02-28 15:50,Fri,milk tea,1.0
2020-02-28 16:33,Fri,gateau chocolat,1.0
2020-02-28 16:33,Fri,angbutter,1.0
2020-02-28 16:33,Fri,cheese cake,1.0
2020-02-28 16:58,Fri,orange pound,2.0
2020-02-28 16:58,Fri,angbutter,2.0
2020-02-29 11:03,Sat,orange pound,1.0
2020-02-29 11:03,Sat,angbutter,2.0
2020-02-29 11:03,Sat,tiramisu croissant,1.0
2020-02-29 11:09,Sat,angbutter,1.0
2020-02-29 11:09,Sat,wiener,1.0
2020-02-29 11:09,Sat,pain au chocolat,1.0
2020-02-29 11:09,Sat,milk tea,1.0
2020-02-29 11:14,Sat,angbutter,2.0
2020-02-29 11:14,Sat,orange pound,1.0
2020-02-29 11:35,Sat,angbutter,1.0
2020-02-29 11:35,Sat,pandoro,1.0
2020-02-29 11:35,Sat,americano,1.0
2020-02-29 12:44,Sat,americano,3.0
2020-02-29 12:44,Sat,angbutter,2.0
2020-02-29 12:48,Sat,caffe latte,1.0
2020-02-29 12:48,Sat,plain bread,1.0
2020-02-29 12:48,Sat,vanila latte,1.0
2020-02-29 12:48,Sat,almond croissant,1.0
2020-02-29 12:49,Sat,pandoro,1.0
2020-02-29 12:49,Sat,plain bread,1.0
2020-02-29 12:49,Sat,almond croissant,1.0
2020-02-29 12:49,Sat,cacao deep,1.0
2020-02-29 12:52,Sat,plain bread,1.0
2020-02-29 12:52,Sat,pain au chocolat,1.0
2020-02-29 12:52,Sat,angbutter,2.0
2020-02-29 12:52,Sat,croissant,1.0
2020-02-29 12:54,Sat,angbutter,1.0
2020-02-29 12:54,Sat,croissant,1.0
2020-02-29 12:54,Sat,tiramisu croissant,1.0
2020-02-29 12:54,Sat,plain bread,2.0
2020-02-29 14:23,Sat,pain au chocolat,1.0
2020-02-29 14:23,Sat,angbutter,2.0
2020-02-29 14:23,Sat,jam,1.0
2020-02-29 14:23,Sat,croissant,1.0
2020-02-29 14:25,Sat,pandoro,1.0
2020-02-29 14:25,Sat,angbutter,1.0
2020-02-29 14:25,Sat,cacao deep,1.0
2020-02-29 14:55,Sat,pain au chocolat,1.0
2020-02-29 14:55,Sat,pandoro,1.0
2020-02-29 14:55,Sat,milk tea,1.0
2020-02-29 14:55,Sat,plain bread,1.0
2020-02-29 15:34,Sat,americano,2.0
2020-02-29 15:34,Sat,almond croissant,1.0
2020-02-29 15:34,Sat,angbutter,1.0
2020-02-29 16:31,Sat,cheese cake,1.0
2020-02-29 16:31,Sat,gateau chocolat,1.0
2020-02-29 16:31,Sat,americano,2.0
2020-02-29 16:31,Sat,angbutter,1.0
2020-03-01 11:06,Sun,angbutter,1.0
2020-03-01 11:06,Sun,vanila latte,1.0
2020-03-01 11:06,Sun,milk tea,1.0
2020-03-01 11:06,Sun,orange pound,2.0
2020-03-01 11:06,Sun,plain bread,1.0
2020-03-01 11:06,Sun,angbutter,2.0
2020-03-01 11:06,Sun,wiener,1.0
2020-03-01 11:06,Sun,tiramisu croissant,1.0
2020-03-01 11:06,Sun,croissant,1.0
2020-03-01 11:06,Sun,caffe latte,3.0
2020-03-01 11:14,Sun,almond croissant,1.0
2020-03-01 11:14,Sun,tiramisu croissant,1.0
2020-03-01 11:14,Sun,angbutter,1.0
2020-03-01 11:14,Sun,americano,2.0
2020-03-01 11:18,Sun,caffe latte,1.0
2020-03-01 11:18,Sun,angbutter,2.0
2020-03-01 11:18,Sun,americano,1.0
2020-03-01 11:26,Sun,cacao deep,1.0
2020-03-01 11:26,Sun,orange pound,1.0
2020-03-01 11:26,Sun,plain bread,1.0
2020-03-01 11:47,Sun,orange pound,1.0
2020-03-01 11:47,Sun,cacao deep,2.0
2020-03-01 11:47,Sun,angbutter,1.0
2020-03-01 11:47,Sun,pandoro,1.0
2020-03-01 11:47,Sun,vanila latte,1.0
2020-03-01 11:47,Sun,tiramisu croissant,2.0
2020-03-01 11:47,Sun,berry ade,1.0
2020-03-01 12:13,Sun,plain bread,1.0
2020-03-01 12:13,Sun,angbutter,1.0
2020-03-01 12:13,Sun,orange pound,1.0
2020-03-01 12:19,Sun,angbutter,1.0
2020-03-01 12:19,Sun,jam,1.0
2020-03-01 12:19,Sun,plain bread,1.0
2020-03-01 12:19,Sun,almond croissant,1.0
2020-03-01 12:19,Sun,pandoro,1.0
2020-03-01 12:45,Sun,tiramisu croissant,1.0
2020-03-01 12:45,Sun,angbutter,1.0
2020-03-01 12:45,Sun,americano,1.0
2020-03-01 12:45,Sun,croissant,1.0
2020-03-01 12:45,Sun,plain bread,1.0
2020-03-01 13:10,Sun,orange pound,2.0
2020-03-01 13:10,Sun,pain au chocolat,2.0
2020-03-01 13:10,Sun,angbutter,3.0
2020-03-01 13:23,Sun,plain bread,1.0
2020-03-01 13:23,Sun,cacao deep,1.0
2020-03-01 13:23,Sun,angbutter,1.0
2020-03-01 13:32,Sun,pandoro,1.0
2020-03-01 13:32,Sun,plain bread,1.0
2020-03-01 13:32,Sun,orange pound,1.0
2020-03-01 13:32,Sun,tiramisu croissant,1.0
2020-03-01 13:32,Sun,angbutter,1.0
2020-03-01 14:17,Sun,vanila latte,2.0
2020-03-01 14:17,Sun,cheese cake,1.0
2020-03-01 14:17,Sun,angbutter,1.0
2020-03-01 14:19,Sun,plain bread,1.0
2020-03-01 14:19,Sun,tiramisu croissant,1.0
2020-03-01 14:19,Sun,vanila latte,1.0
2020-03-01 14:19,Sun,caffe latte,1.0
2020-03-01 14:19,Sun,orange pound,1.0
2020-03-01 14:27,Sun,cheese cake,1.0
2020-03-01 14:27,Sun,angbutter,1.0
2020-03-01 14:27,Sun,americano,2.0
2020-03-01 14:27,Sun,merinque cookies,1.0
2020-03-01 14:27,Sun,croissant,1.0
2020-03-01 14:57,Sun,americano,2.0
2020-03-01 14:57,Sun,tiramisu croissant,1.0
2020-03-01 15:16,Sun,orange pound,1.0
2020-03-01 15:16,Sun,wiener,1.0
2020-03-01 15:16,Sun,angbutter,1.0
2020-03-01 15:16,Sun,gateau chocolat,1.0
2020-03-01 15:16,Sun,croissant,1.0
2020-03-02 12:26,Mon,angbutter,3.0
2020-03-02 12:26,Mon,plain bread,3.0
2020-03-02 12:26,Mon,pandoro,1.0
2020-03-02 12:28,Mon,plain bread,1.0
2020-03-02 12:28,Mon,tiramisu croissant,1.0
2020-03-02 12:28,Mon,angbutter,1.0
2020-03-02 12:51,Mon,angbutter,2.0
2020-03-02 12:51,Mon,plain bread,2.0
2020-03-02 12:51,Mon,orange pound,1.0
2020-03-02 12:51,Mon,milk tea,1.0
2020-03-02 13:00,Mon,plain bread,1.0
2020-03-02 13:00,Mon,plain bread,1.0
2020-03-02 13:00,Mon,tiramisu croissant,2.0
2020-03-02 13:00,Mon,plain bread,1.0
2020-03-02 13:00,Mon,tiramisu croissant,1.0
2020-03-02 13:00,Mon,angbutter,1.0
2020-03-02 13:00,Mon,pain au chocolat,1.0
2020-03-02 13:00,Mon,pain au chocolat,1.0
2020-03-02 13:00,Mon,angbutter,1.0
2020-03-02 13:00,Mon,orange pound,1.0
2020-03-02 13:32,Mon,angbutter,2.0
2020-03-02 13:32,Mon,plain bread,2.0
2020-03-02 13:32,Mon,croissant,4.0
2020-03-02 13:41,Mon,angbutter,1.0
2020-03-02 13:41,Mon,plain bread,1.0
2020-03-02 13:41,Mon,jam,2.0
2020-03-02 13:41,Mon,croissant,2.0
2020-03-02 14:00,Mon,tiramisu croissant,1.0
2020-03-02 14:00,Mon,angbutter,1.0
2020-03-02 14:00,Mon,americano,1.0
2020-03-02 14:02,Mon,angbutter,2.0
2020-03-02 14:02,Mon,tiramisu croissant,2.0
2020-03-02 14:35,Mon,pain au chocolat,1.0
2020-03-02 14:35,Mon,pandoro,1.0
2020-03-02 14:35,Mon,caffe latte,1.0
2020-03-02 14:35,Mon,croissant,1.0
2020-03-02 16:40,Mon,cheese cake,1.0
2020-03-02 16:40,Mon,orange pound,1.0
2020-03-02 16:40,Mon,angbutter,1.0
2020-03-02 17:05,Mon,cheese cake,1.0
2020-03-02 17:05,Mon,gateau chocolat,1.0
2020-03-02 17:05,Mon,wiener,1.0
2020-03-02 17:05,Mon,lemon ade,1.0
2020-03-05 11:03,Thur,tiramisu croissant,1.0
2020-03-05 11:03,Thur,angbutter,1.0
2020-03-05 11:03,Thur,plain bread,1.0
2020-03-05 11:36,Thur,tiramisu croissant,2.0
2020-03-05 11:36,Thur,caffe latte,1.0
2020-03-05 11:36,Thur,pandoro,1.0
2020-03-05 11:36,Thur,angbutter,3.0
2020-03-05 11:36,Thur,plain bread,1.0
2020-03-05 11:39,Thur,tiramisu croissant,1.0
2020-03-05 11:39,Thur,cacao deep,2.0
2020-03-05 12:00,Thur,vanila latte,1.0
2020-03-05 12:00,Thur,angbutter,1.0
2020-03-05 12:00,Thur,jam,2.0
2020-03-05 12:00,Thur,plain bread,2.0
2020-03-05 12:00,Thur,americano,1.0
2020-03-05 12:00,Thur,croissant,2.0
2020-03-05 12:00,Thur,pain au chocolat,1.0
2020-03-05 12:00,Thur,plain bread,2.0
2020-03-05 12:11,Thur,plain bread,1.0
2020-03-05 12:11,Thur,angbutter,1.0
2020-03-05 12:11,Thur,pain au chocolat,1.0
2020-03-05 12:11,Thur,americano,1.0
2020-03-05 12:17,Thur,tiramisu croissant,1.0
2020-03-05 12:17,Thur,angbutter,1.0
2020-03-05 12:17,Thur,plain bread,1.0
2020-03-05 12:28,Thur,tiramisu croissant,1.0
2020-03-05 12:28,Thur,pain au chocolat,1.0
2020-03-05 12:28,Thur,plain bread,1.0
2020-03-05 12:28,Thur,almond croissant,1.0
2020-03-05 13:33,Thur,americano,1.0
2020-03-05 13:33,Thur,angbutter,2.0
2020-03-05 13:36,Thur,angbutter,4.0
2020-03-05 13:36,Thur,orange pound,1.0
2020-03-05 13:39,Thur,plain bread,1.0
2020-03-05 13:39,Thur,tiramisu croissant,1.0
2020-03-05 13:39,Thur,americano,1.0
2020-03-05 13:39,Thur,almond croissant,1.0
2020-03-05 13:40,Thur,angbutter,3.0
2020-03-05 13:46,Thur,tiramisu croissant,1.0
2020-03-05 13:46,Thur,jam,1.0
2020-03-05 13:46,Thur,angbutter,1.0
2020-03-05 13:46,Thur,plain bread,1.0
2020-03-05 13:48,Thur,berry ade,1.0
2020-03-05 13:48,Thur,caffe latte,1.0
2020-03-05 13:48,Thur,americano,1.0
2020-03-05 13:48,Thur,tiramisu croissant,1.0
2020-03-05 13:48,Thur,pain au chocolat,1.0
2020-03-05 13:48,Thur,angbutter,1.0
2020-03-05 14:20,Thur,angbutter,2.0
2020-03-05 14:20,Thur,americano,1.0
2020-03-05 14:26,Thur,angbutter,1.0
2020-03-05 14:26,Thur,cacao deep,1.0
2020-03-05 14:26,Thur,croissant,1.0
2020-03-05 14:49,Thur,angbutter,1.0
2020-03-05 14:49,Thur,cacao deep,1.0
2020-03-05 14:49,Thur,orange pound,1.0
2020-03-05 14:49,Thur,caffe latte,1.0
2020-03-05 14:50,Thur,angbutter,3.0
2020-03-05 15:03,Thur,croissant,1.0
2020-03-05 15:03,Thur,wiener,1.0
2020-03-05 15:03,Thur,caffe latte,1.0
2020-03-05 15:03,Thur,angbutter,1.0
2020-03-05 15:26,Thur,angbutter,2.0
2020-03-05 15:26,Thur,croissant,1.0
2020-03-05 15:29,Thur,angbutter,1.0
2020-03-05 15:29,Thur,orange pound,1.0
2020-03-05 15:29,Thur,cacao deep,1.0
2020-03-05 15:56,Thur,orange pound,2.0
2020-03-05 15:56,Thur,angbutter,2.0
2020-03-06 11:07,Fri,plain bread,1.0
2020-03-06 11:07,Fri,angbutter,1.0
2020-03-06 11:07,Fri,caffe latte,1.0
2020-03-06 11:07,Fri,cacao deep,1.0
2020-03-06 11:53,Fri,pain au chocolat,1.0
2020-03-06 11:53,Fri,croissant,1.0
2020-03-06 11:53,Fri,angbutter,1.0
2020-03-06 11:53,Fri,tiramisu croissant,1.0
2020-03-06 12:02,Fri,orange pound,1.0
2020-03-06 12:02,Fri,angbutter,1.0
2020-03-06 12:02,Fri,tiramisu croissant,1.0
2020-03-06 12:15,Fri,pain au chocolat,1.0
2020-03-06 12:15,Fri,cacao deep,1.0
2020-03-06 12:15,Fri,plain bread,1.0
2020-03-06 12:15,Fri,vanila latte,1.0
2020-03-06 12:21,Fri,milk tea,1.0
2020-03-06 12:21,Fri,cheese cake,1.0
2020-03-06 12:21,Fri,angbutter,1.0
2020-03-06 12:22,Fri,angbutter,1.0
2020-03-06 12:22,Fri,croissant,1.0
2020-03-06 12:22,Fri,croissant,1.0
2020-03-06 12:22,Fri,caffe latte,1.0
2020-03-06 12:22,Fri,plain bread,1.0
2020-03-06 12:22,Fri,angbutter,1.0
2020-03-06 12:22,Fri,tiramisu croissant,1.0
2020-03-06 12:22,Fri,vanila latte,1.0
2020-03-06 12:24,Fri,croissant,1.0
2020-03-06 12:24,Fri,angbutter,2.0
2020-03-06 12:24,Fri,pain au chocolat,1.0
2020-03-06 12:24,Fri,plain bread,2.0
2020-03-06 12:27,Fri,croissant,1.0
2020-03-06 12:27,Fri,plain bread,1.0
2020-03-06 12:27,Fri,angbutter,1.0
2020-03-06 12:27,Fri,lemon ade,1.0
2020-03-06 13:12,Fri,jam,5.0
2020-03-06 13:12,Fri,plain bread,1.0
2020-03-06 13:12,Fri,croissant,4.0
2020-03-06 13:21,Fri,angbutter,2.0
2020-03-06 13:21,Fri,vanila latte,1.0
2020-03-06 13:21,Fri,milk tea,1.0
2020-03-06 13:24,Fri,angbutter,2.0
2020-03-06 13:24,Fri,americano,1.0
2020-03-06 13:24,Fri,orange pound,1.0
2020-03-06 13:44,Fri,tiramisu croissant,1.0
2020-03-06 13:44,Fri,vanila latte,1.0
2020-03-06 13:44,Fri,angbutter,1.0
2020-03-06 14:00,Fri,pandoro,1.0
2020-03-06 14:00,Fri,plain bread,1.0
2020-03-06 14:00,Fri,angbutter,1.0
2020-03-06 14:05,Fri,cheese cake,1.0
2020-03-06 14:05,Fri,caffe latte,1.0
2020-03-06 14:05,Fri,angbutter,1.0
2020-03-06 14:34,Fri,angbutter,1.0
2020-03-06 14:34,Fri,pandoro,1.0
2020-03-06 14:34,Fri,croissant,1.0
2020-03-06 14:34,Fri,americano,1.0
2020-03-07 11:16,Sat,pain au chocolat,1.0
2020-03-07 11:16,Sat,orange pound,1.0
2020-03-07 11:16,Sat,angbutter,1.0
2020-03-07 11:29,Sat,wiener,1.0
2020-03-07 11:29,Sat,angbutter,1.0
2020-03-07 11:29,Sat,plain bread,1.0
2020-03-07 11:29,Sat,tiramisu croissant,1.0
2020-03-07 11:29,Sat,croissant,1.0
2020-03-07 12:00,Sat,angbutter,1.0
2020-03-07 12:00,Sat,plain bread,2.0
2020-03-07 12:00,Sat,pandoro,1.0
2020-03-07 12:02,Sat,plain bread,1.0
2020-03-07 12:02,Sat,tiramisu croissant,1.0
2020-03-07 12:02,Sat,jam,1.0
2020-03-07 12:02,Sat,angbutter,1.0
2020-03-07 12:39,Sat,caffe latte,1.0
2020-03-07 12:39,Sat,cacao deep,1.0
2020-03-07 12:39,Sat,pain au chocolat,1.0
2020-03-07 12:39,Sat,plain bread,1.0
2020-03-07 12:58,Sat,cacao deep,1.0
2020-03-07 12:58,Sat,tiramisu croissant,1.0
2020-03-07 12:58,Sat,pandoro,1.0
2020-03-07 12:58,Sat,croissant,1.0
2020-03-07 12:58,Sat,plain bread,1.0
2020-03-07 12:59,Sat,plain bread,1.0
2020-03-07 12:59,Sat,plain bread,2.0
2020-03-07 12:59,Sat,angbutter,1.0
2020-03-07 12:59,Sat,pandoro,1.0
2020-03-07 12:59,Sat,caffe latte,1.0
2020-03-07 12:59,Sat,angbutter,1.0
2020-03-07 13:07,Sat,pandoro,1.0
2020-03-07 13:07,Sat,cacao deep,1.0
2020-03-07 13:07,Sat,caffe latte,2.0
2020-03-07 13:17,Sat,vanila latte,1.0
2020-03-07 13:17,Sat,orange pound,1.0
2020-03-07 13:17,Sat,caffe latte,1.0
2020-03-07 13:20,Sat,angbutter,2.0
2020-03-07 13:20,Sat,americano,2.0
2020-03-07 13:53,Sat,angbutter,1.0
2020-03-07 13:53,Sat,milk tea,1.0
2020-03-07 13:53,Sat,americano,1.0
2020-03-07 13:53,Sat,berry ade,1.0
2020-03-07 13:53,Sat,pandoro,1.0
2020-03-07 13:53,Sat,gateau chocolat,1.0
2020-03-07 14:20,Sat,vanila latte,1.0
2020-03-07 14:20,Sat,tiramisu croissant,1.0
2020-03-07 14:20,Sat,cacao deep,1.0
2020-03-07 14:20,Sat,angbutter,1.0
2020-03-07 14:40,Sat,americano,1.0
2020-03-07 14:40,Sat,croissant,1.0
2020-03-07 14:40,Sat,tiramisu croissant,1.0
2020-03-07 14:54,Sat,angbutter,3.0
2020-03-07 14:56,Sat,croissant,1.0
2020-03-07 14:56,Sat,tiramisu croissant,1.0
2020-03-07 14:56,Sat,angbutter,1.0
2020-03-08 11:09,Sun,tiramisu croissant,1.0
2020-03-08 11:09,Sun,plain bread,1.0
2020-03-08 11:09,Sun,angbutter,1.0
2020-03-08 11:19,Sun,jam,1.0
2020-03-08 11:19,Sun,milk tea,1.0
2020-03-08 11:19,Sun,plain bread,1.0
2020-03-08 11:19,Sun,cacao deep,1.0
2020-03-08 11:19,Sun,croissant,1.0
2020-03-08 11:38,Sun,jam,1.0
2020-03-08 11:38,Sun,angbutter,1.0
2020-03-08 11:38,Sun,plain bread,1.0
2020-03-08 11:38,Sun,cheese cake,1.0
2020-03-08 12:03,Sun,plain bread,1.0
2020-03-08 12:03,Sun,cacao deep,1.0
2020-03-08 12:03,Sun,croissant,1.0
2020-03-08 12:03,Sun,angbutter,2.0
2020-03-08 12:03,Sun,tiramisu croissant,1.0
2020-03-08 12:03,Sun,tiramisu croissant,1.0
2020-03-08 12:03,Sun,plain bread,1.0
2020-03-08 12:03,Sun,angbutter,2.0
2020-03-08 12:13,Sun,plain bread,1.0
2020-03-08 12:13,Sun,pandoro,1.0
2020-03-08 12:13,Sun,cheese cake,1.0
2020-03-08 12:28,Sun,vanila latte,1.0
2020-03-08 12:28,Sun,angbutter,1.0
2020-03-08 12:28,Sun,lemon ade,1.0
2020-03-08 12:28,Sun,americano,1.0
2020-03-08 12:28,Sun,croissant,1.0
2020-03-08 12:28,Sun,tiramisu croissant,1.0
2020-03-08 12:50,Sun,cacao deep,1.0
2020-03-08 12:50,Sun,plain bread,1.0
2020-03-08 12:50,Sun,angbutter,1.0
2020-03-08 12:52,Sun,angbutter,1.0
2020-03-08 12:52,Sun,plain bread,1.0
2020-03-08 12:52,Sun,wiener,1.0
2020-03-08 12:52,Sun,cacao deep,1.0
2020-03-08 12:52,Sun,milk tea,1.0
2020-03-08 13:26,Sun,caffe latte,1.0
2020-03-08 13:26,Sun,croissant,1.0
2020-03-08 13:26,Sun,orange pound,1.0
2020-03-08 13:26,Sun,angbutter,1.0
2020-03-08 13:34,Sun,almond croissant,2.0
2020-03-08 13:34,Sun,wiener,2.0
2020-03-08 13:44,Sun,plain bread,1.0
2020-03-08 13:44,Sun,tiramisu croissant,1.0
2020-03-08 13:44,Sun,angbutter,1.0
2020-03-08 13:48,Sun,tiramisu croissant,1.0
2020-03-08 13:48,Sun,pain au chocolat,2.0
2020-03-08 13:48,Sun,cheese cake,1.0
2020-03-08 14:07,Sun,pain au chocolat,1.0
2020-03-08 14:07,Sun,americano,1.0
2020-03-08 14:07,Sun,orange pound,1.0
2020-03-08 14:07,Sun,plain bread,1.0
2020-03-08 14:07,Sun,angbutter,1.0
2020-03-08 15:18,Sun,angbutter,3.0
2020-03-08 15:18,Sun,vanila latte,1.0
2020-03-08 15:18,Sun,almond croissant,1.0
2020-03-08 15:23,Sun,angbutter,2.0
2020-03-08 15:23,Sun,vanila latte,1.0
2020-03-08 15:35,Sun,orange pound,1.0
2020-03-08 15:35,Sun,plain bread,2.0
2020-03-08 15:35,Sun,angbutter,1.0
2020-03-08 16:19,Sun,angbutter,3.0
2020-03-09 11:23,Mon,plain bread,1.0
2020-03-09 11:23,Mon,americano,1.0
2020-03-09 11:23,Mon,angbutter,1.0
2020-03-09 11:23,Mon,pain au chocolat,2.0
2020-03-09 11:42,Mon,tiramisu croissant,1.0
2020-03-09 11:42,Mon,angbutter,1.0
2020-03-09 11:42,Mon,croissant,1.0
2020-03-09 12:16,Mon,orange pound,2.0
2020-03-09 12:16,Mon,vanila latte,1.0
2020-03-09 12:16,Mon,angbutter,1.0
2020-03-09 12:24,Mon,tiramisu croissant,1.0
2020-03-09 12:24,Mon,plain bread,1.0
2020-03-09 12:24,Mon,jam,1.0
2020-03-09 12:24,Mon,vanila latte,1.0
2020-03-09 12:47,Mon,angbutter,2.0
2020-03-09 12:47,Mon,americano,1.0
2020-03-09 12:50,Mon,pandoro,2.0
2020-03-09 12:50,Mon,plain bread,1.0
2020-03-09 12:50,Mon,tiramisu croissant,1.0
2020-03-09 13:20,Mon,cacao deep,1.0
2020-03-09 13:20,Mon,pandoro,1.0
2020-03-09 13:20,Mon,angbutter,1.0
2020-03-09 13:20,Mon,plain bread,1.0
2020-03-09 14:05,Mon,tiramisu croissant,2.0
2020-03-09 14:05,Mon,pain au chocolat,1.0
2020-03-09 14:05,Mon,plain bread,1.0
2020-03-11 11:10,Wed,caffe latte,1.0
2020-03-11 11:10,Wed,angbutter,2.0
2020-03-11 11:10,Wed,vanila latte,1.0
2020-03-11 11:10,Wed,plain bread,1.0
2020-03-11 11:10,Wed,pandoro,1.0
2020-03-11 11:24,Wed,wiener,1.0
2020-03-11 11:24,Wed,plain bread,1.0
2020-03-11 11:24,Wed,milk tea,1.0
2020-03-11 11:24,Wed,croissant,1.0
2020-03-11 11:24,Wed,pain au chocolat,1.0
2020-03-11 11:24,Wed,angbutter,1.0
2020-03-11 11:51,Wed,almond croissant,1.0
2020-03-11 11:51,Wed,angbutter,1.0
2020-03-11 11:51,Wed,tiramisu croissant,1.0
2020-03-11 11:57,Wed,croissant,1.0
2020-03-11 11:57,Wed,angbutter,2.0
2020-03-11 11:57,Wed,tiramisu croissant,1.0
2020-03-11 11:57,Wed,cacao deep,1.0
2020-03-11 11:57,Wed,plain bread,1.0
2020-03-11 12:05,Wed,jam,1.0
2020-03-11 12:05,Wed,pandoro,1.0
2020-03-11 12:05,Wed,angbutter,3.0
2020-03-11 12:05,Wed,plain bread,1.0
2020-03-11 13:03,Wed,angbutter,2.0
2020-03-11 13:03,Wed,berry ade,1.0
2020-03-11 13:14,Wed,angbutter,2.0
2020-03-11 13:14,Wed,croissant,1.0
2020-03-11 13:14,Wed,plain bread,2.0
2020-03-11 13:17,Wed,plain bread,1.0
2020-03-11 13:17,Wed,croissant,3.0
2020-03-11 13:17,Wed,pain au chocolat,1.0
2020-03-11 13:17,Wed,angbutter,1.0
2020-03-11 13:21,Wed,pandoro,3.0
2020-03-11 13:21,Wed,pain au chocolat,1.0
2020-03-12 11:03,Thur,caffe latte,1.0
2020-03-12 11:03,Thur,croissant,1.0
2020-03-12 11:03,Thur,pain au chocolat,2.0
2020-03-12 11:03,Thur,angbutter,1.0
2020-03-12 11:20,Thur,angbutter,2.0
2020-03-12 11:20,Thur,pandoro,1.0
2020-03-12 11:20,Thur,orange pound,1.0
2020-03-12 11:20,Thur,plain bread,1.0
2020-03-12 11:20,Thur,tiramisu croissant,2.0
2020-03-12 11:31,Thur,plain bread,1.0
2020-03-12 11:31,Thur,orange pound,1.0
2020-03-12 11:31,Thur,pain au chocolat,1.0
2020-03-12 11:31,Thur,tiramisu croissant,1.0
2020-03-12 11:42,Thur,plain bread,1.0
2020-03-12 11:42,Thur,orange pound,1.0
2020-03-12 11:42,Thur,angbutter,1.0
2020-03-12 11:42,Thur,americano,1.0
2020-03-12 11:42,Thur,vanila latte,2.0
2020-03-12 11:45,Thur,pain au chocolat,1.0
2020-03-12 11:45,Thur,plain bread,1.0
2020-03-12 11:45,Thur,croissant,1.0
2020-03-12 11:45,Thur,angbutter,1.0
2020-03-12 12:23,Thur,caffe latte,1.0
2020-03-12 12:23,Thur,pain au chocolat,1.0
2020-03-12 12:23,Thur,wiener,1.0
2020-03-12 12:23,Thur,croissant,1.0
2020-03-12 12:23,Thur,angbutter,1.0
2020-03-12 13:34,Thur,plain bread,1.0
2020-03-12 13:34,Thur,tiramisu croissant,2.0
2020-03-12 13:34,Thur,angbutter,2.0
2020-03-12 13:56,Thur,plain bread,2.0
2020-03-12 13:56,Thur,angbutter,7.0
2020-03-12 13:56,Thur,jam,1.0
2020-03-12 13:56,Thur,orange pound,1.0
2020-03-12 14:32,Thur,angbutter,1.0
2020-03-12 14:32,Thur,tiramisu croissant,1.0
2020-03-12 14:32,Thur,gateau chocolat,1.0
2020-03-12 15:17,Thur,orange pound,1.0
2020-03-12 15:17,Thur,angbutter,1.0
2020-03-12 15:17,Thur,wiener,1.0
2020-03-12 15:17,Thur,caffe latte,1.0
2020-03-12 15:17,Thur,tiramisu croissant,1.0
2020-03-13 11:46,Fri,croissant,1.0
2020-03-13 11:46,Fri,tiramisu croissant,1.0
2020-03-13 11:46,Fri,orange pound,1.0
2020-03-13 11:46,Fri,pain au chocolat,1.0
2020-03-13 11:46,Fri,angbutter,1.0
2020-03-13 12:14,Fri,tiramisu croissant,2.0
2020-03-13 12:14,Fri,angbutter,2.0
2020-03-13 12:25,Fri,pain au chocolat,1.0
2020-03-13 12:25,Fri,angbutter,1.0
2020-03-13 12:25,Fri,milk tea,1.0
2020-03-13 12:30,Fri,tiramisu croissant,1.0
